,statement,label,id
3588,While I was mayor of the city of Providence we had the lowest crime rate in 30 years.,1,4468
3589,Weve spent $6 trillion on the wars in the Middle East.,1,4469
3590,Says proponents of a bond package for the Austin school district say the district has the second-lowest bond tax rate among the Central Texas area school districts.,1,4470
3591,"400,000 Oregonians have gained access to health care through the Affordable Care Act.",1,4471
3592,"20,000 Kansans lost their health insurance because of (Obamacare).",0,4472
3593,"Once the U.S. government signs a U.N. treaty on conventional arms, ""all U.S. citizens will be subject to those gun laws created by foreign governments.""",0,4473
3594,"Drilling in ANWR would have minimal impact, covering only ""2,000 out of 20-million acres.""",1,4474
3595,Warren Buffett recently said Scrap Obamacare and Start All Over.,0,4475
3596,"When Georgia tightened its voter identification laws, the state sent a van and photographer to the homes of people who needed photo IDs and made them for free.",0,4476
3597,"Over 40 of our 100 (House of) Delegates seats go uncontested every year, and over 40 percent of our state senate seats go uncontested every year.",1,4477
3598,Says Jeanne Shaheen voted to pave the way for a new national energy tax.,0,4478
3599,"Since Obamacare became law, most of our new jobs have been part-time jobs.",0,4479
3600,"Says that in Ohio right now, you could be 8 months pregnant and have an abortion for no reason.",1,4480
3601,We have killed lots of innocent people in the state of Texas.,0,4481
3602,"In some states, it is still legal to deny a woman coverage because she's been the victim of domestic violence.",1,4482
3603,"Of every three dollars in food stamps for the needy, seven dollars in salaries and pensions (go to) the bureaucrats who are supposed to be taking care of the poor.",0,4483
3604,"Former Alaska Governor Sarah Palin was right that President Barack Obamas health care bill created what would, in effect, be death panels.",0,4484
3605,Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.,0,4485
3606,"Cap and trade legislation that Zack Space supported would cost the average household approximately $1,761 per year in increased energy rates.",0,4486
3607,The Declaration of Independence was written on paper made out of hemp.,0,4487
3608,Jason Carters plan: increase spending by $12.5 billion.,0,4488
3609,"Dan Seals has been running for office since before there were, like, iPods.",0,4489
3610,Whales live as long at SeaWorld as they do in the wild.,1,4490
3611,Women earn only 77 cents for every dollar earned by men in the same position.,0,4491
3612,The Miami Dolphins are the only NFL team in the entire nation that pays property taxes.,0,4492
3613,Says Texas legislators in 2011 increased state spending on education.,0,4493
3614,"While many of his colleagues turned down a $2,500 pay raise ... (Jeff) Plale pocketed the extra money.",1,4494
3615,U.S. Sen. Kay Bailey Hutchison has voted nine separate times to raise the national debt ceiling.,1,4495
3616,Things went wrong with the Medicare prescription D plan that George Bush rolled out.,1,4496
3617,Child care costs in some states now exceed the average price tag for college tuition.,1,4497
3618,U.S. Senate candidate Michelle Nunn has avoided taking a stand on Obamacare.,1,4498
3619,There is debate among constitutional scholars about whether the First Amendment will continue to protect faith leaders from being forced to perform marriages against their religious beliefs.,0,4499
3620,"Last year, American oil production reached its highest level since 2003.",1,4500
3621,The head of the FBI has told Congress they cannot vet those (Syrian) refugees.,0,4501
3622,[Eighty-five percent] of the funds collected in each county will be redistributed elsewhere -- not spent in the county in which it is collected.,0,4502
3623,Weve rebuilt China.,1,4503
3624,Say the ratio of CEO pay to average worker pay in the U.S. is 475 to 1.,0,4504
3625,"In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers people with homicide convictions, who are here illegally.",1,4505
3626,"More than 100,000 women in Texas have attempted to self-induce abortion in the past year alone.",0,4506
3627,"Says Missouri families earning power is about $5,000 less today than it was at the turn of the century.",1,4507
3628,The platform of the Republican Party says deport everybody and to hell with it.,0,4508
3629,Says MarcoRubio voted to slash school funding by billions of dollars and would eliminate the Department of Education.,1,4509
3630,14 percent of noncitizens are registered to vote.,0,4510
3631,Redskins is used historically as a term of respect.,0,4511
3632,"Says that in three legislative sessions, his proposals opening pre-kindergarten to all Texas 4-year-olds never got heard or voted out of committee.",1,4512
3633,Seven of the 10 school districts with the lowest graduation rate for African-American boys in the country are in Florida.,1,4513
3634,"\u201CThirty-four percent of Hispanics don\u2019t have any health care at all, don\u2019t have any health insurance.\u201D",1,4514
3635,"Says when New Jersey adopted guaranteed coverage and cost provisions without a mandate individual health insurance market rates doubled or tripled and enrollment dropped from 180,000 people to 80,000 people.",1,4515
3636,Says PolitiFact has said he kept a campaign promise to toughen ethics rules.,1,4516
3637,Says Milwaukee County Executive Chris Abele is a billionaire.,0,4517
3638,Florida high schools are four out of the top 10 in the entire United States.,1,4518
3639,On supporting the eventual Republican presidential nominee,1,4519
3640,State employees will have to pay 100 percent of their pensions and health insurance after 2012.,0,4520
3641,It used to be that the only children at school who werent vaccinated were those who had true medical conditions. Now there are 19 states that allow personal belief exemptions.,1,4521
3642,The state bureaucracy Jane Norton managed grew by $43 million in just three years.,1,4522
3643,Says a pro-Democratic ad is false for saying that he allowed two disgraced staffers in 2012 to resign.,0,4523
3644,Members of Congress did not have three days to read the bill when the stimulus was rushed into law.,1,4524
3645,"Says U.S. Rep. Sean Duffy is among seven Tea Party freshmen who spent an average of $15,000 on cars for themselves.",0,4525
3646,On advancing state money for a Formula One race,0,4526
3647,The 2006 Massachusetts health care law has added (only) about 1 percent to our state budget.,1,4527
3648,They talk about this problem with binding arbitration. It doesnt make a lot of sense to me to have somebody from Los Angeles fly into Zanesville and impose a wage settlement on you ... and then theyre on the plane back to Los Angeles.,0,4528
3649,"In 1916, the U.S. government predicted that by the 1940s all paper would come from hemp and that no more trees would need to be cut down.",0,4529
3650,Says Mitt Romney has put forward a plan that would cut taxes for millionaires while raising them for the middle class.,1,4530
3651,I started with a $3.7 billion budget deficit. Now we are projecting a $1.2 billion surplus.,1,4531
3652,Says the states new collective bargaining law effectively eliminates police unions ability to negotiate.,1,4532
3653,On changing the rules for filibusters on presidential nominees,0,4533
3654,"(Newt Gingrich) voted in favor of establishing the Department of Education, and yet he gets in a debate and says we should get rid of the Department of Education and send all the education issues back to the states.",1,4534
