,statement,label,SentimentScore,CountPunc,Readability,CountWord
2173,Al Franken said almost exactly what Trump said about John McCains military record.,1,0.0,1,10.4,13
2174,Veterans unemployment is actually now lower than (the) general population. It was higher when I came into office.,1,-0.6249,4,8.2,18
2175,"In recent years, Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent.",0,0.3182,4,10.9,15
2176,Some city of Atlanta employees have not had raises in eight years.,0,0.0,1,6.1,12
2177,Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person.,1,0.7003,2,13.8,19
2178,99% of NJ voters do NOT support hunting.,0,-0.3089,2,2.0,8
2179,"Forty aides who serve President Barack Obama owe $333,485 in back taxes.",1,0.0,3,8.5,12
2180,"Says U.S. Senate candidate Tommy Thompson admitted that Washington, D.C., changed him into an insider selling his influence to make millions from powerful special interests.",0,0.7845,7,19.1,25
2181,Factories are opening their doors at the fastest pace in almost two decades.,1,0.0,1,8.2,13
2182,"In New York City, murders are up.",0,-0.6124,2,0.3,7
2183,"Obama has asked for $932-million in earmarks, literally $1-million for every day that hes been in Congress.",1,0.0,6,12.3,17
2184,Says Ronald Reagan repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way.,1,0.7351,1,14.6,30
2185,We cut a record $15 billion from our state budget.,1,-0.2732,2,2.9,10
2186,Now we have ISIS coming over the (U.S.-Mexico) border.,0,0.0,6,7.1,9
2187,For every single scientist that tells you (global warming is) happening and that its our fault...I can stack up another group of reports that say just the opposite.,0,0.1531,6,15.6,28
2188,Says 94 percent of Wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in 2012.,1,0.0,1,13.7,26
2189,Says Hillary Clintons plan is going to raise taxes and even double your taxes.,0,0.0,1,7.4,14
2190,Millions of Americans are paying more and getting less under Obamacare.,0,0.0,1,10.2,11
2191,"When he took office in 2009, President Barack Obama had the biggest Democratic majorities in Congress since Lyndon Johnson.",0,0.0,2,14.1,19
2192,Sen. McCain's economic plan gives nearly $4-billion in tax breaks to the oil companies but doesn't provide any tax relief to more than 100-million middle-class families.,0,0.631,8,17.7,26
2193,Says Barack Obama is getting his nominees confirmed faster than President (George W.) Bush was at the same time in his second term.,0,0.0,4,6.6,23
2194,Says Obama promised to cut the deficit in half.,1,-0.3182,1,3.5,9
2195,"In 2009, Democratic Wisconsin state senators rammed through a billion-dollar tax hike in 24 hours with no public input.",1,-0.296,3,13.1,19
2196,90% of Americans want national background checks that close loopholes.,1,0.0772,2,12.3,10
2197,"Dozens of artists, including Justin Timberlake, Jay Z and Rihanna, are canceling Florida shows like Stevie Wonder in protest of stand your ground.",0,0.128,4,15.5,23
2198,We have that program where immigrants come here and they have to bring a million dollars in order to get a green card if theyre going to create jobs.,0,0.2732,1,12.7,29
2199,Says Newt Gingrichs contract was with the lobbyists at Freddie Mac.,1,0.0,1,8.5,11
2200,Privatizing Social Security was a bad idea when George W. Bush proposed it. It's a bad idea today. Sen. McCain's campaign went even further ... suggesting ... to cut cost-of-living adjustments or to raise the retirement age.,0,-0.7717,15,8.2,37
2201,On deporting illegal immigrants.,1,-0.5574,1,14.7,4
2202,The countrys bankrupt.,0,-0.5574,1,11.5,3
2203,We spend a staggering amount of money on health care over $2-trillion and almost twice as much as any other country per person.,1,0.4939,3,11.6,23
2204,"Preventive care ""saves money.""",0,0.4939,3,12.4,4
2205,"Says Connie Mack IV co-sponsored a bill to take a third of the Social Security Trust Fund ... give it in individual accounts to the senior citizens, who then were to invest it in the stock market.",0,0.6908,6,17.5,37
2206,"Our National Guard, as we saw in the Midwest flooding, can't function as effectively as it could. I was talking to National Guard representatives. Fifteen of their 17 helicopters in this region were overseas during the flooding.",0,-0.3412,6,9.2,37
2207,Fulton County has successfully reduced the number of pregnancies among 15- to 19-year-olds.,1,0.5423,4,13.7,13
2208,Says the Texas House has a record number of new members joining our ranks.,1,0.0772,1,6.1,14
2209,Says Democrats cut $35 million from the state budget for Information Technology improvements.,0,0.0516,2,14.4,13
2210,Austins Pease Elementary is a school that was created as part of the Texas Constitution.,0,0.25,1,9.3,15
2211,I was pretty proud of being the only guy on the stage that ever had a job in the private sector.,0,0.743,1,6.1,21
2212,"The 30 percent tax rate called for under President Barack Obamas proposed Buffett Rule is lower than the prescribed tax rate for millionaires already -- not just for millionaires, for people making over $200,000.",1,-0.296,6,20.6,34
2213,Says U.S. Rep. Ted Yoho said African Americans should only be given three-fifths of a vote.,0,0.0,5,8.9,16
2214,We dont need a separate (prescription drug) database ... Pharmacies already have a database in place.,0,0.0,6,9.3,16
2215,A small business in my district needed 31 different permits and fees just to be able to expand.,1,0.3182,1,8.0,18
2216,"The U.S. Department of Defense spends $80 million a year on prostate cancer research, $25 million a year on ovarian cancer research and $150 million a year on breast cancer research.",1,-0.9287,7,17.1,31
2217,FACT: Nothing in #Obamacare forces people out of their health plans.,0,0.0,3,8.9,11
2218,"After J.D. Hayworth ""was voted out of Congress, he became a registered lobbyist"" who was ""paid thousands by a Florida corporation to lobby the very committee he used to serve on.""",1,0.0258,8,16.7,31
2219,76 percent of doctors support the use of medical marijuana,0,0.4019,0,6.6,10
2220,Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.,1,0.0,1,20.1,34
2221,"We are dealing with an administration that, quite frankly, has shown a reluctance to enforce the immigration law.",1,-0.34,3,12.7,18
2222,"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",1,0.4404,3,12.4,26
2223,Says Damascus disincorporation would produce NO significant tax savings.,0,-0.2808,1,16.6,9
2224,Scott Walker opposed a plan to help Wisconsin students refinance their student loans.,0,0.4019,1,11.5,13
2225,Lee Zeldin missed 2/3rds of Veterans Affairs Hearings,0,-0.296,1,9.7,8
2226,I have won more elections than any chairman since 1938.,1,0.5719,1,5.2,10
2227,500 percent more traffic here?,1,0.0,1,5.6,5
2228,"In Arizona, there are only one and a half (Border Patrol) agents per every 10 square miles.",0,0.0,4,7.8,17
2229,"(McCain) says ""we can't have ... timelines to draw down our troops from Iraq.""",1,0.0,9,8.6,14
2230,"In Wisconsin, a woman only earns 80 cents for every $1 a man earns.",1,0.0,3,3.8,14
2231,"Loranne Ausleys a financial train wreck for taxpayers -- pushing gas taxes, property taxes, taxes on seniors.",0,-0.4404,5,13.9,17
2232,Grocery prices have risen significantly over the past year or so.,0,0.0,1,7.6,11
2233,"Sen. Kay Bailey Hutchison's ""concession speech came with less than 20 percent of the precincts having been counted.",1,0.0,4,13.2,18
2234,I think we came down here (to Florida) one time ... but we weren't actively fundraising here.,0,-0.3491,7,9.2,17
2235,Canadian-born Ted Cruz has had a double passport.,0,0.0,2,7.3,8
2236,Says Holly Turner failed to vote in five straight Republican primaries.,1,-0.34,1,10.2,11
2237,The White House budget plan will bring domestic discretionary spending to its lowest share of our economy since Dwight Eisenhower was president.,1,-0.1027,1,15.9,22
2238,The California governor says yes to poisoning more children with mercury and aluminum in vaccines.,0,-0.2732,1,12.4,15
2239,Says Donald Trump has outlined policies that read like a Kremlin wish list.,1,0.6369,1,7.9,13
2240,Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape.,1,-0.7906,2,15.2,20
2241,SaysHillary Clinton wants to abolish the Second Amendment.,0,0.0,1,12.6,8
2242,Less than half of the poorest American households have a home Internet subscription.,1,-0.5423,1,11.2,13
2243,"Said he is the only Democratic candidate for state attorney general who has ""represented the entire state of Georgia.""",0,0.0,3,12.8,19
2244,In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.,0,0.0,3,8.2,18
2245,"During the past four years, average wages have barely budged.",1,0.0,2,8.1,10
2246,"Donald Trump Protester Speaks Out: I Was Paid $3,500 To Protest Trumps Rally.",0,-0.25,4,8.6,13
2247,"Says Vladimir Putin said, President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy.",0,-0.5423,2,15.3,21
2248,McCain supports tax breaks for companies that ship jobs overseas.,0,0.3612,1,9.9,10
2249,ISIS is running through a border made porous by Barack Obamas policies.,0,0.0,1,8.1,12
2250,"Job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector, to the tune of $4.2 billion over eight years. So much for creating jobs.",1,0.5034,8,12.9,39
2251,Says under federal law we do not have any limitation on the number of guns and bullets we can buy.,1,0.2933,1,7.2,20
2252,Studies have shown that voter fraud is non-existent in Texas.,0,-0.5859,2,8.1,10
2253,"Extending current tax rates would average more than $100,000 a year to millionaires and even billionaires.",1,0.0,3,13.4,16
2254,"Over 22,000 unique Internet Protocol addresses -- in Wisconsin alone -- have downloaded child pornography.",1,-0.25,6,18.4,15
2255,Its factually correct to say that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwells mismanagement of the 2004 election.,0,-0.1531,1,17.5,31
2256,The ACLU has filed a suit to end prayer from the military completely.,0,0.0,1,5.7,13
2257,"Under President (George W.) Bush, prosecution of gun crimes was 30 percent higher than it is under President Obama.",0,-0.6808,5,7.4,19
2258,"There are 300,000 babies born deformed every year in this country because of women who are alcoholics while they're carrying those children to term.",0,0.0,3,15.1,24
2259,Says were losing one voter every 13 minutes.,1,-0.3818,1,4.4,8
2260,"Today, we have two Vietnams, side by side, North and South, exchanging and working.",0,0.0,5,9.1,14
2261,"A data system that goes along with Common Core is designed to collect up to 400 data points on each child, which can include personally identifiable data.",0,0.0,2,14.4,27
2262,Alison Alter got an F in attendance in 2016 as an Austin parks board member and was removed by a unanimous vote of the Austin City Council.,0,0.0,1,11.8,27
2263,Says he got lobbied by a woman with late-stage cancer about vaccinating Texas girls against a virus that can cause cervical cancer.,0,-0.8689,2,13.1,22
